parcelid,bathroomcnt,bedroomcnt,sqft,garagecarcnt,latitude,longitude,lotsizesqft,regionidzip,numstories,yearbuilt,price
14166410,5.5,6,5706,3,33905085,-117789087,20910,97078,1,2004,1673925
14195750,3,6,3855,3,33900561,-117771794,10000,97078,1,1982,460821
14195993,3,5,3183,3,33897498,-117774815,10080,97078,1,1979,872325
14196908,3,5,2997,3,33907399,-117770626,74052,97078,1,2001,698719
14166424,5.5,5,5574,3,33903859,-117786372,15160,97078,1,2004,1914026
14164112,4,5,3330,3,33896720,-117822080,11360,97078,1,1976,613401
14195764,3,5,3173,3,33900209,-117770659,10000,97078,1,1982,617685
14195972,3,5,3183,3,33899472,-117772602,12000,97078,1,1980,842590
14195927,3,5,3183,3,33898506,-117775706,11200,97078,1,1979,1056000
14198587,3.5,5,2477,3,33889831,-117770705,11250,97078,1,1981,387253
14163145,5.5,5,5132,3,33913595,-117828148,17300,97078,1,2002,1550205
14195951,3,5,3183,3,33899136,-117775152,10000,97078,1,1979,402067
14196644,5.5,5,4950,3,33901924,-117780350,16935,97078,1,2013,1818977
14162871,5.5,5,5308,3,33917401,-117830418,18802,97078,1,2002,1469685
14166180,3,5,3304,3,33911708,-117760268,28000,97078,1,1991,695806
14183891,3,5,2999,3,33880506,-117827405,16800,97078,1,1977,455043
14166193,4.5,5,4470,3,33901615,-117796257,15135,97078,1,2004,1346653
14166294,4.5,5,4470,3,33905341,-117794120,17229,97078,1,2005,1624708
14165810,5.5,5,5295,3,33899738,-117803582,11658,97078,1,2005,1803747
14166137,3,5,3304,3,33909914,-117758431,20900,97078,1,1990,585071
14187343,3.5,5,3805,3,33881955,-117812040,17280,97078,1,1980,887743
14198581,2.5,5,2752,3,33890415,-117769820,11000,97078,1,1981,335184
14166398,5.5,5,5205,3,33904597,-117786430,21002,97078,1,2004,1768401
14163140,5.5,5,5132,3,33914867,-117828599,16324,97078,1,2001,1499239
14195946,3,5,3234,3,33899619,-117775206,9900,97078,1,1980,812353
14196666,5.5,5,4950,3,33902511,-117777394,31030,97078,1,2014,2413036
14162889,5.5,5,5132,3,33914935,-117829482,11351,97078,1,2002,1560442
14166332,5.5,5,4999,3,33903905,-117793531,24835,97078,1,2005,1967515
14166152,3,5,3897,3,33910678,-117759264,27000,97078,1,1990,697434
14164898,4.5,5,4356,3,33898731,-117809817,10993,97078,1,2002,1320000
14196634,5.5,5,4950,3,33901213,-117777969,18017,97078,1,2013,1636157
14190310,3,5,2718,3,33885594,-117800710,20002,97078,1,1968,858743
14190533,4,5,3285,3,33873699,-117796535,13650,97078,1,1974,531775
14195983,3,5,3234,3,33897622,-117775403,10720,97078,1,1980,420995
14166268,5.5,5,5654,3,33905438,-117797197,18455,97078,1,2004,1941627
14163471,5.5,5,5110,3,33907167,-117814091,15555,97078,1,2009,1781248
14163156,5.5,5,5132,3,33917197,-117827331,30623,97078,1,2002,1711357
14166246,5.5,5,5654,3,33903771,-117798745,23776,97078,1,2005,1886287
14166369,5.5,5,5205,3,33905894,-117784987,19452,97078,1,2004,1794405
14164852,6.5,5,4647,3,33890197,-117804271,16509,97078,1,2007,1581006
14166393,5.5,5,5205,3,33904565,-117784795,16648,97078,1,2004,1484165
14163135,5.5,5,5132,3,33916091,-117829096,12103,97078,1,2001,1532882
14164890,5.5,5,4706,3,33898363,-117809023,10087,97078,1,2002,1300294
14163521,5.5,5,5110,3,33905964,-117811178,9067,97078,1,2007,1550000
14190883,3,5,3106,3,33878719,-117800358,23937,97078,1,1969,811695
14162884,5.5,5,5340,3,33916161,-117830054,11021,97078,1,2002,1674778
14162881,5.5,5,5308,3,33916863,-117830596,15453,97078,1,2002,1506473
14166306,5.5,5,5654,3,33902861,-117794939,19194,97078,1,2005,1865619
14190483,5.5,5,4657,3,33888265,-117803420,14978,97078,1,2005,1311445
14166263,5.5,5,5654,3,33904014,-117797086,22766,97078,1,2004,1735953
14186375,3.5,5,4347,3,33874845,-117815454,17000,97078,1,2002,1408736
14166387,5.5,5,5938,3,33905092,-117786151,16560,97078,1,2004,1990349
14166124,3,5,3304,3,33907254,-117760357,17860,97078,1,1991,584902
14190400,4.5,5,4328,3,33885630,-117808257,20531,97078,1,2003,1069530
14164884,5.5,5,4706,3,33899258,-117809314,11050,97078,1,2002,1470458
14196651,5.5,5,5621,3,33901272,-117779819,17046,97078,1,2015,1920018
14164893,5.5,5,4706,3,33897862,-117808931,12539,97078,1,2002,1640000
14166322,4.5,5,4470,3,33905028,-117793237,15498,97078,1,2005,1690628
14166143,3,5,3678,3,33911109,-117757094,30800,97078,1,1990,1274287
14196017,3,5,3639,3,33897971,-117773117,10200,97078,1,1979,534829
14166279,5.5,5,4999,3,33905826,-117793885,21277,97078,1,2005,1962000
14196655,5.5,5,5676,3,33903602,-117779642,24240,97078,1,2013,1897790
14165521,6.5,5,7378,3,33898686,-117799355,46653,97078,1,2002,3368000
14163168,5.5,5,5132,3,33916790,-117828232,18320,97078,1,2002,1411979
14166258,5.5,5,5654,3,33904869,-117798211,23014,97078,1,2004,2100000
14166381,5.5,5,5574,3,33904973,-117788274,21399,97078,1,2004,2315205
14196661,5.5,5,5148,3,33903381,-117777207,52633,97078,1,2012,2347174
14167226,4.5,5,3806,3,33898055,-117841938,10027,97078,1,2000,757347
14166317,5.5,5,5654,3,33904436,-117794843,23491,97078,1,2005,1631737
14196635,5.5,5,5132,3,33901295,-117778300,16673,97078,1,2013,1756616
14166115,3,5,3304,3,33908885,-117760175,24300,97078,1,1991,695263
14165827,4.5,5,5402,3,33900337,-117804452,15436,97078,1,2005,1557156
14186830,3.5,5,2955,3,33877641,-117814083,18000,97078,1,1975,892864
14166274,5.5,5,5654,3,33905509,-117795315,21426,97078,1,2005,2035000
14165203,3,5,3626,3,33892956,-117798839,27676,97078,1,1956,850363
14163162,5.5,5,5516,3,33915454,-117828029,17371,97078,1,2002,1911949
14164855,5,5,5157,3,33889507,-117804411,49266,97078,1,1966,507136
14190277,3,5,3546,3,33882731,-117799321,19292,97078,1,1962,337296
14165181,4.5,5,4270,3,33891034,-117798330,25000,97078,1,1984,893918
14166253,5.5,5,4999,3,33906214,-117797810,26161,97078,1,2004,1796441
14195923,3,5,3183,3,33899375,-117775735,10000,97078,1,1979,470674
14198583,2.5,5,2708,3,33889900,-117769884,14375,97078,1,1981,372433
14166199,5.5,5,5654,3,33900411,-117793729,64033,97078,1,2004,1740106
14162890,5.5,5,5132,3,33914686,-117829390,11287,97078,1,2002,1432417
14166210,4.5,5,4470,3,33901636,-117796987,20297,97078,1,2004,1755000
14165816,5.5,5,5365,3,33899789,-117805432,18407,97078,1,2005,1854237
14199991,4,5,4061,3,33903419,-117763882,12000,97078,1,1987,648664
14196647,5.5,5,5266,3,33900772,-117778695,15776,97078,1,2013,2316074
14164899,4.5,5,4356,3,33898726,-117810085,11120,97078,1,2002,1052047
14166312,4.5,5,4470,3,33903534,-117794783,20297,97078,1,2005,1553302
14163469,5.5,5,4869,3,33907134,-117813546,13081,97078,1,2009,1697326
14166132,3,5,3304,3,33908592,-117759221,16400,97078,1,1991,602732
14187201,3,5,3781,3,33887832,-117820559,28800,97078,1,1979,1211574
14166269,5.5,5,5654,3,33905673,-117797080,26013,97078,1,2004,1671823
14196300,3.5,5,3090,3,33892672,-117770463,10710,97078,1,1979,255206
14163157,5.5,5,5132,3,33916825,-117827102,23365,97078,1,2001,1409036
14196626,5.5,5,5148,3,33900539,-117777747,18469,97078,1,2013,1936193
14166394,5.5,5,5574,3,33904443,-117785106,15802,97078,1,2004,1762628
14163136,5.5,5,5132,3,33915852,-117828987,13985,97078,1,2001,1385935
14164891,5.5,5,4706,3,33898435,-117808637,15620,97078,1,2002,1346195
14163425,5.5,5,4309,3,33909055,-117831147,6003,97078,1,2003,1331501
14196654,5.5,5,5179,3,33903607,-117779971,24872,97078,1,2013,1707414
14166307,5.5,5,5654,3,33902559,-117794589,25472,97078,1,2005,1930489
14197118,4.5,5,4211,3,33900643,-117782856,6160,97078,1,2005,1267425
14197141,4.5,5,4211,3,33899514,-117781154,7098,97078,1,2006,1810000
14196681,6.5,5,5996,3,33901653,-117777434,24988,97078,1,2013,2300304
14196000,3,5,3378,3,33898226,-117773647,11050,97078,1,1979,653381
14196192,2.5,5,2606,3,33893074,-117768773,9600,97078,1,1980,466674
14165800,5.5,5,5295,3,33900404,-117802858,13140,97078,1,2005,1325769
14166264,5.5,5,5654,3,33904521,-117796618,22019,97078,1,2004,1488322
14163152,5.5,5,5308,3,33912001,-117827044,17544,97078,1,2002,2071069
14166365,5.5,5,5205,3,33905650,-117786398,16373,97078,1,2004,2105000
14164011,2.5,4,2012,3,33898910,-117824375,11000,97078,1,1975,675000
14164811,5.5,4,3744,3,33891582,-117802062,19800,97078,1,2003,766333
14183086,3,4,2229,3,33872659,-117825909,7350,97078,1,1995,363407
14165140,3,4,3474,3,33896741,-117810284,11700,97078,1,2004,928409
14168016,3,4,3483,3,33894554,-117828113,10395,97078,1,2003,821286
14186697,3,4,2652,3,33874637,-117814448,17242,97078,1,1966,837581
14164836,3,4,4035,3,33889083,-117803593,25500,97078,1,1983,1006628
14183864,3.5,4,3734,3,33884208,-117826836,11080,97078,1,1997,740056
14168619,3,4,3364,3,33897118,-117836195,13594,97078,1,1950,255117
14166158,4.5,4,3162,3,33910844,-117761632,47916,97078,1,1991,1191992
14167985,3,4,2960,3,33894299,-117830365,60500,97078,1,1994,1389000
14190337,3,4,2636,3,33882721,-117802698,16150,97078,1,1979,357179
14199974,3,4,3148,3,33902470,-117765558,12000,97078,1,1987,460505
14195780,2,4,2297,3,33899778,-117771225,11305,97078,1,1982,382635
14196033,2.5,4,3010,3,33898297,-117772755,10080,97078,1,1979,388979
14191159,3.5,4,3643,3,33885114,-117786550,18150,97078,1,2000,705846
14196011,3,4,2768,3,33896895,-117774035,10000,97078,1,1979,928000
14196157,2.5,4,2188,3,33894736,-117768875,12100,97078,1,1980,816583
14190869,4.5,4,4004,3,33877754,-117801984,28247,97078,1,1947,507057
14196304,2.5,4,2732,3,33891898,-117770605,10080,97078,1,1979,577294
14200054,3,4,3148,3,33899606,-117765410,12000,97078,1,1987,664887
14162345,2.5,4,2003,3,33904528,-117832820,7425,97078,1,1986,308642
14165180,4.5,4,4053,3,33891059,-117798003,24000,97078,1,1984,743214
14195967,3,4,2768,3,33900071,-117771990,10625,97078,1,1980,885240
14195738,2.5,4,2928,3,33901314,-117772927,10000,97078,1,1983,874000
14195922,2,4,2319,3,33899594,-117775734,10000,97078,1,1979,822000
14198559,2.5,4,2668,3,33888724,-117768951,10625,97078,1,1981,514384
14200033,3,4,3148,3,33902079,-117762600,12000,97078,1,1987,1286682
14163407,4.5,4,4309,3,33909787,-117833305,7116,97078,1,2003,1174224
14196240,2.5,4,2188,3,33895140,-117771801,10000,97078,1,1980,768000
14198708,2.5,4,2366,3,33886373,-117770786,11475,97078,1,1983,339490
14185495,4.5,4,3986,3,33878625,-117821743,21682,97078,1,2006,1300294
14167560,2,4,2165,3,33891797,-117842305,10071,97078,1,1976,676567
14190163,2.5,4,3156,3,33880438,-117793760,14790,97078,1,1977,636623
14190554,6,4,4740,3,33873730,-117794373,13050,97078,1,2011,1583161
14196196,2.5,4,2668,3,33896076,-117771155,40500,97078,1,1980,401671
14165264,3,4,3639,3,33896080,-117799704,30600,97078,1,1979,885739
14195775,2.5,4,2990,3,33899557,-117768124,15300,97078,1,1982,599991
14196005,2.5,4,3010,3,33897290,-117774481,10440,97078,1,1979,849137
14198642,2.5,4,2668,3,33887891,-117771753,13200,97078,1,1983,531363
14198665,2.5,4,2188,3,33887633,-117769656,11200,97078,1,1983,361598
14196321,2.5,4,2668,3,33892196,-117768435,14875,97078,1,1979,351579
14183874,3.5,4,3515,3,33882454,-117827455,18121,97078,1,1979,873115
14186380,4,4,3020,3,33874778,-117818426,21235,97078,1,2009,556244
14198598,2.5,4,2188,3,33890219,-117771118,10800,97078,1,1981,693807
14162340,2.5,4,2003,3,33904524,-117833730,7425,97078,1,1986,317111
14164757,3,4,2390,3,33893350,-117804716,19500,97078,1,1965,130846
14195962,2,4,2319,3,33899769,-117773135,10027,97078,1,1980,712607
14168029,3,4,3483,3,33894473,-117829734,10326,97078,1,2003,931677
14167879,3,4,2360,3,33893712,-117834963,44330,97078,1,1960,405223
14200028,3,4,3148,3,33903219,-117761403,72500,97078,1,1987,621645
14164787,2,4,2658,3,33892408,-117804056,25824,97078,1,1969,224423
14183702,3,4,2146,3,33881130,-117838039,10000,97078,1,1972,95629
14198533,2.5,4,2668,3,33889075,-117769483,9600,97078,1,1981,670951
14165417,2,4,1959,3,33897457,-117803595,16975,97078,1,1965,86678
14198703,2.5,4,2788,3,33887451,-117770417,11340,97078,1,1983,522828
14183835,3,4,2196,3,33882443,-117826473,21250,97078,1,1976,385923
14191000,2.5,4,2676,3,33869609,-117790322,15200,97078,1,1965,893000
14168036,3,4,3483,3,33892688,-117829649,10259,97078,1,2003,1176195
14164017,2.5,4,2012,3,33898596,-117824768,10240,97078,1,1975,860000
14195999,2,4,2319,3,33898379,-117773430,13050,97078,1,1979,295079
14196022,2.5,4,3010,3,33897054,-117773526,10200,97078,1,1979,942335
14196168,2.5,4,2659,3,33894674,-117768144,11200,97078,1,1980,575030
14162378,2.5,4,2130,3,33903242,-117833532,7425,97078,1,1986,452204
14166104,4.5,4,3162,3,33908013,-117761176,35728,97078,1,1991,893126
14186887,3.5,4,4643,3,33879579,-117808646,18000,97078,1,1990,1066012
14187416,3.5,4,3139,3,33874669,-117809012,22016,97078,1,1962,778603
14190504,3,4,3908,3,33875640,-117798761,19000,97078,1,1975,874595
14167924,3,4,2323,3,33894472,-117834831,16924,97078,1,1973,359651
14162356,2.5,4,2003,3,33904155,-117833908,7425,97078,1,1986,299427
14187195,5,4,3245,3,33887516,-117820635,27132,97078,1,1955,1002000
14195978,2,4,2319,3,33898181,-117775735,24500,97078,1,1979,773917
14164097,2.5,4,2260,3,33897357,-117823165,11446,97078,1,1976,183929
14165238,3,4,2894,3,33895040,-117800965,21600,97078,1,1975,148958
14195749,2,4,2297,3,33900740,-117771991,10000,97078,1,1982,408500
14198593,2.5,4,2188,3,33889209,-117769866,9600,97078,1,1983,294298
14195957,3,4,2768,3,33898530,-117773858,10000,97078,1,1979,495813
14198571,3.5,4,3386,3,33888320,-117768505,12650,97078,1,1981,607241
14196273,2.5,4,2668,3,33891670,-117771013,10080,97078,1,1984,660548
14163418,4.5,4,4309,3,33909125,-117832370,7616,97078,1,2003,1317658
14195706,2,4,2297,3,33902124,-117771374,10000,97078,1,1983,531020
14196251,2.5,4,2668,3,33894384,-117772349,10000,97078,1,1980,582807
14198719,2.5,4,2668,3,33886806,-117771290,10000,97078,1,1983,503236
14163964,2.5,4,2012,3,33898857,-117826423,10706,97078,1,1975,246188
14195786,3,4,2768,3,33899545,-117769655,11200,97078,1,1982,540883
14195994,3,4,2768,3,33897696,-117774702,10080,97078,1,1979,893927
14196163,2.5,4,2668,3,33894336,-117769449,10400,97078,1,1980,686955
14198677,2.5,4,2668,3,33885963,-117769597,9775,97078,1,1983,483370
14165254,3,4,3212,3,33895956,-117798162,20400,97078,1,1972,395813
14186836,2.5,4,2644,3,33878170,-117813067,18900,97078,1,1975,1092000
14186882,4.5,4,4338,3,33879593,-117809610,21300,97078,1,1988,1451807
14196141,2.5,4,2188,3,33896032,-117769268,12800,97078,1,1980,768000
14168018,3,4,3483,3,33894116,-117828113,10325,97078,1,2003,888703
14167866,4.5,4,4062,3,33895889,-117829034,7500,97078,1,1994,770966
14195973,3,4,2768,3,33899280,-117772762,15170,97078,1,1980,478279
14187329,2.5,4,2330,3,33880937,-117812526,39762,97078,1,1958,401560
14196289,2.5,4,2188,3,33892729,-117769579,10350,97078,1,1979,824384
14198588,2.5,4,2188,3,33889590,-117770949,9600,97078,1,1983,714618
14186770,2.5,4,2464,3,33876810,-117808374,18200,97078,1,1967,444101
14195952,3,4,2768,3,33899354,-117775138,10800,97078,1,1979,451749
14198735,2.5,4,2188,3,33885238,-117771901,14400,97078,1,1984,384272
14162308,2.5,4,2003,3,33905966,-117833919,7425,97078,1,1986,280197
14185499,3,4,2192,3,33878633,-117820692,36900,97078,1,1987,434565
14187262,3,4,2564,3,33882657,-117821702,35738,97078,1,1979,1063000
14196076,3.5,4,3313,3,33897005,-117769046,20000,97078,1,1987,960908
14187286,2,4,1287,3,33882387,-117815242,19436,97078,1,1955,533996
14195701,3,4,3239,3,33902893,-117771472,10000,97078,1,1983,964487
14190628,3,4,3115,3,33876300,-117801792,23375,97078,1,1961,169503
14167566,2,4,2147,3,33891386,-117842638,10071,97078,1,1976,250208
14198693,2.5,4,2188,3,33885183,-117770011,9000,97078,1,1983,398567
14168024,4.5,4,4436,3,33895077,-117828731,13324,97078,1,2003,926002
14196034,2.5,4,3010,3,33898138,-117772575,10080,97078,1,1979,802538
14196203,2.5,4,2188,3,33894419,-117770348,10000,97078,1,1980,293187
14200076,4,4,3924,3,33898509,-117766044,12000,97078,1,1987,745860
14162580,2,4,1840,3,33901411,-117836415,15214,97078,1,1946,56369
14183082,3,4,2229,3,33872212,-117826082,7500,97078,1,1995,683452
14186853,2.5,4,2644,3,33879868,-117813921,22000,97078,1,1975,168427
14164831,3,4,4003,3,33890232,-117803163,18000,97078,1,1983,1531332
14165249,2,4,2797,3,33894534,-117801532,36388,97078,1,1978,573255
14190946,3.5,4,4314,3,33879148,-117804256,29550,97078,1,1998,995852
14162346,2.5,4,2003,3,33904528,-117832640,7425,97078,1,1986,316816
14195968,2.5,4,2755,3,33899947,-117771757,11050,97078,1,1980,876000
14165127,3,4,3546,3,33897492,-117809457,10280,97078,1,2001,1216752
14195739,3,4,3279,3,33901162,-117773119,10000,97078,1,1983,834399
14196284,2.5,4,2668,3,33893015,-117770653,10200,97078,1,1979,308994
14195947,2,4,2319,3,33899604,-117774911,9200,97078,1,1979,319496
14162303,2.5,4,2357,3,33905963,-117833013,7425,97078,1,1986,357709
14166175,4.5,4,3162,3,33910024,-117760929,20000,97078,1,1991,1069120
14190487,4.5,4,4701,3,33887918,-117803381,20203,97078,1,2005,1603000
14189916,3,4,2633,3,33882971,-117792362,12765,97078,1,1964,172184
14195696,2,4,2297,3,33902992,-117771956,17500,97078,1,1983,582807
14168017,3,4,3483,3,33894334,-117828113,10400,97078,1,2003,839641
14193392,3.5,4,4147,3,33886086,-117785664,12750,97078,1,1976,640280
14164023,2.5,4,2012,3,33898561,-117825377,11700,97078,1,1975,415830
14190985,2.5,4,2512,3,33870210,-117788058,9000,97078,1,1965,781827
14195776,2.5,4,2990,3,33899336,-117768010,10800,97078,1,1982,622992
14196006,2.5,4,3010,3,33897059,-117774570,10170,97078,1,1979,992432
14162163,3.5,4,3413,3,33909092,-117840405,21300,97078,1,1998,1101546
14162362,2.5,4,2003,3,33903569,-117834095,7425,97078,1,1986,478017
14195984,3,4,3082,3,33897407,-117775489,11058,97078,1,1986,782941
14168398,4,4,3529,3,33893151,-117827198,11815,97078,1,1985,496061
14198622,2.5,4,2688,3,33888795,-117771222,10800,97078,1,1982,321653
14198600,2.5,4,2668,3,33889792,-117771418,10530,97078,1,1981,580287
14183855,3.5,4,3734,3,33884842,-117827452,13090,97078,1,1997,1130551
14195734,2.5,4,2928,3,33901949,-117772178,10000,97078,1,1983,463096
14200029,4,4,3960,3,33902905,-117762374,12000,97078,1,1987,665113
14165439,3,4,3847,3,33895095,-117803099,21872,97078,1,1968,1042722
14162298,2.5,4,2003,3,33906340,-117832653,7425,97078,1,1986,735000
14166170,4.5,4,3162,3,33910088,-117761532,10250,97078,1,1991,965735
14168642,4.5,4,4707,3,33895945,-117834046,18561,97078,1,2000,951067
14163970,2.5,4,2012,3,33899115,-117827298,12100,97078,1,1975,120055
14185537,3,4,2641,3,33874541,-117821778,15000,97078,1,1973,339166
14189866,2.5,4,3305,3,33882195,-117800334,21785,97078,1,1975,1128391
14190641,3.5,4,3746,3,33875515,-117802300,22140,97078,1,2001,1512000
14200087,3,4,3148,3,33896950,-117763893,12000,97078,1,1987,561251
14168037,4.5,4,4436,3,33892476,-117829711,11121,97078,1,2003,1140990
14196189,2.5,4,2668,3,33893209,-117767836,11200,97078,1,1980,548520
14165397,2,4,1913,3,33894346,-117804723,14090,97078,1,1962,714609
14196023,2.5,4,3010,3,33896836,-117773607,10800,97078,1,1979,352521
14186842,2.5,4,2644,3,33878149,-117813793,15600,97078,1,1975,278254
14198638,2.5,4,2916,3,33887911,-117771169,10400,97078,1,1983,394441
14198661,2.5,4,2188,3,33887764,-117769261,10000,97078,1,1981,601452
14162380,2.5,4,2003,3,33903241,-117833888,7425,97078,1,1986,312072
14164843,4,4,4037,3,33889745,-117802874,17000,97078,1,1983,1361348
14167872,3.5,4,3997,3,33896665,-117828207,24000,97078,1,2003,1381000
14187004,4,4,3788,3,33871845,-117806258,25000,97078,1,1981,552504
14195979,2,4,2319,3,33898395,-117774848,10710,97078,1,1979,211624
14196317,2.5,4,2668,3,33891801,-117769072,10925,97078,1,1979,480908
14190285,3,4,3604,3,33883724,-117799208,17172,97078,1,1966,661959
14164180,2.5,3,2131,3,33897933,-117818666,20610,97078,1,1958,354260
14190299,2.5,3,3109,3,33883169,-117801369,26075,97078,1,1964,960432
14190460,2,3,2039,3,33887210,-117803341,23871,97078,1,1990,773660
14190904,3.5,3,4397,3,33877128,-117799824,62596,97078,1,1968,1550803
14162151,2,3,1844,3,33908529,-117840418,21037,97078,1,1948,525961
14165406,2,3,1738,3,33894294,-117804290,20049,97078,1,1975,420559
14162579,1,3,1424,3,33901363,-117835929,19440,97078,1,1924,254464
14167156,3,3,3356,3,33901668,-117843193,21580,97078,1,1982,570400
14190272,3,3,3057,3,33883871,-117798806,22000,97078,1,1976,806507
14163951,1.5,3,2104,3,33898311,-117802221,18048,97078,1,1950,444540
14168422,3.5,3,3093,3,33896958,-117826425,16900,97078,1,1990,564983
14187180,2,3,1417,3,33886742,-117818916,35485,97078,1,1946,319784
14182751,2,3,1644,3,33887687,-117832085,8282,97078,1,1962,405574
14187159,2.5,3,3139,3,33880901,-117823376,21450,97078,1,1980,471861
14165259,3.5,3,3420,3,33896524,-117801646,21125,97078,1,1979,602149
14164796,2.5,3,2047,3,33891554,-117805585,13200,97078,1,1963,383113
14187003,4,3,3755,3,33872149,-117805055,30800,97078,1,1981,1035417
